,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6406410524,True,13298,2303,27,6.75,194,44,14209,1,8,4,10,21,5,0,0,,0,0,0,0,0,0,,0,0,False,17238,3768,37,6.166666666666667,218,42,16224,0,4,8,5,17,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414404143,False,12608,2683,27,6.75,196,47,11414,0,4,10,0,16,2,0,0,,0,0,0,0,0,0,,0,0,True,18947,5632,37,6.166666666666667,192,36,17985,1,10,4,15,18,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424852276,False,11832,1467,25,6.25,187,35,9535,0,3,5,5,14,4,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,17890,4620,35,5.833333333333333,234,36,15126,1,5,3,9,23,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414420171,True,13594,4144,29,7.25,218,56,9015,0,5,8,7,14,1,0,0,,0,0,0,0,0,0,,0,1,False,19387,4987,36,6.0,219,56,15478,1,8,5,13,16,1,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6417883614,True,14238,2063,27,6.75,199,39,10183,1,9,5,11,12,4,0,0,,0,0,0,0,0,0,,0,0,False,17477,2992,38,6.333333333333333,217,44,14982,0,5,9,7,12,0,0,0,,0,0,0,0,0,0,,0,1
0,KR_6414471093,False,15187,3122,27,6.75,190,52,13625,1,10,4,12,21,5,0,0,,0,0,0,0,0,0,,0,0,True,16476,3076,36,6.0,202,48,12158,0,4,10,4,19,6,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6409466043,False,13484,2644,27,6.75,212,48,8407,1,4,3,4,15,4,0,0,,0,0,0,0,0,0,,0,1,True,16401,6281,38,6.333333333333333,230,40,10634,0,3,4,4,16,6,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6415517493,False,13332,2837,28,7.0,189,44,12621,0,6,9,8,14,2,0,0,,0,0,0,0,0,0,,0,0,True,18543,2408,36,6.0,209,40,17528,1,9,6,10,13,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6418477672,False,11324,4264,25,6.25,170,48,4737,1,4,3,4,9,2,0,0,,0,0,0,0,0,0,,0,0,True,17607,2717,38,6.333333333333333,234,56,11838,0,3,4,4,14,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6414413190,False,12508,3533,28,7.0,206,52,7152,0,4,8,4,16,2,0,0,,0,0,0,0,0,0,,0,1,True,19570,1290,38,6.333333333333333,246,44,16211,1,8,4,11,16,3,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6420712085,True,12230,3140,27,6.75,217,48,8767,1,3,1,4,18,3,0,0,,0,0,0,0,0,0,,0,0,False,16244,4364,39,6.5,252,52,10502,0,1,3,2,35,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6412847196,True,11990,2205,25,6.25,165,62,12645,0,4,13,4,14,4,0,0,,0,0,0,0,0,0,,0,0,False,20881,1266,34,5.666666666666667,203,28,19633,1,13,4,18,16,3,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6413197717,True,13935,1874,26,6.5,156,47,12839,1,10,6,12,14,1,0,0,,0,0,0,0,0,0,,0,0,False,18306,3851,38,6.333333333333333,231,40,16849,0,6,10,6,13,0,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417308036,False,13749,2704,28,7.0,186,48,12864,1,8,5,8,15,5,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,16964,2949,36,6.0,202,52,15154,0,5,8,2,20,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6410445068,False,11641,1361,25,6.25,140,40,11472,0,8,16,9,18,3,0,0,,0,0,0,0,0,0,,0,0,True,23063,3978,36,6.0,200,52,23323,1,16,8,24,17,3,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6404706054,False,13088,2078,26,6.5,162,48,13096,1,8,6,19,15,0,0,0,,0,0,0,0,0,0,,0,0,True,17914,4368,36,6.0,196,40,13605,0,6,8,7,13,5,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6411999396,True,15357,2947,28,7.0,196,56,14547,0,11,6,17,14,3,0,0,,0,0,0,0,0,0,,0,1,False,18705,2710,36,6.0,229,36,18561,1,6,11,9,15,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6404811352,False,12691,2226,28,7.0,199,36,8251,0,4,3,9,12,4,0,0,,0,0,0,0,0,0,,0,0,True,16485,1565,37,6.166666666666667,232,52,10196,1,3,4,2,16,2,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6425128516,True,13947,1907,28,7.0,217,52,12782,0,7,3,2,18,3,0,0,,0,0,0,0,0,0,,0,0,False,16228,3238,36,6.0,209,47,13012,1,3,7,2,13,2,0,0,,0,0,0,0,0,0,,0,1
0,KR_6422711645,True,13382,3532,29,7.25,229,60,9017,0,5,4,5,21,7,0,0,,0,0,0,0,0,0,,0,0,False,16526,4911,35,5.833333333333333,217,32,13104,1,4,5,6,19,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6407048023,False,12297,2372,26,6.5,198,44,8850,0,4,5,4,17,3,0,0,,0,0,0,0,0,0,,0,0,True,18557,5287,38,6.333333333333333,236,60,13477,1,5,4,6,13,5,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,1
0,KR_6423888548,False,12498,1813,26,6.5,171,51,9841,0,5,5,3,14,4,0,0,,0,0,0,0,0,0,,0,0,True,16163,1813,36,6.0,200,36,14903,1,5,5,7,40,5,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6425228979,False,13436,4281,28,7.0,218,57,11191,1,5,7,5,12,5,0,0,,0,0,0,0,0,0,,0,1,True,17585,2545,38,6.333333333333333,202,50,13758,0,7,5,10,19,1,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6406375955,False,14327,1837,25,6.25,149,42,20762,1,13,11,14,15,3,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,True,20374,3259,36,6.0,168,45,19531,0,11,13,13,20,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425250827,True,13293,3313,27,6.75,193,52,12534,0,7,7,10,13,7,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,False,18312,3982,37,6.166666666666667,208,46,15431,1,7,7,5,17,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424267680,False,11665,1785,25,6.25,179,36,13148,1,4,11,4,10,3,0,0,,0,0,0,0,0,0,,0,0,True,18637,2457,38,6.333333333333333,183,46,19928,0,11,4,10,14,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424058772,False,11890,2510,27,6.75,230,48,6957,1,1,1,2,18,3,0,0,,0,0,0,0,0,0,,0,0,True,16834,5044,40,6.666666666666667,238,64,7494,0,1,1,1,12,4,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6419385296,True,14565,3925,27,6.75,236,39,13432,1,5,4,6,20,6,0,0,,0,0,0,0,0,0,,0,1,False,17371,3011,38,6.333333333333333,229,50,12309,0,4,5,3,20,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417073687,False,12277,3897,25,6.25,201,36,10445,0,4,5,6,14,6,0,0,,0,0,0,0,0,0,,0,0,True,17511,3571,37,6.166666666666667,204,44,15105,1,5,4,8,19,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423950476,False,12626,3051,25,6.25,211,40,9225,1,5,6,7,17,8,0,0,,0,0,0,0,0,0,,0,0,True,17659,3879,36,6.0,201,56,17330,0,6,5,5,42,6,0,0,,0,0,0,0,0,0,,0,1
0,KR_6425098002,True,12649,1964,24,6.0,160,36,13795,1,8,5,17,18,3,0,0,,0,0,0,0,0,0,,0,0,False,17342,3632,36,6.0,199,24,17083,0,5,8,8,14,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423792498,True,13788,3313,28,7.0,218,51,8827,1,5,3,6,17,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,15663,6293,37,6.166666666666667,220,36,10215,0,3,5,4,14,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421248136,False,12223,578,28,7.0,202,56,8262,0,3,3,2,16,2,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0,True,15495,1500,37,6.166666666666667,222,50,8229,1,3,3,3,18,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414285035,True,12201,1016,25,6.25,162,31,9202,1,6,2,7,17,4,0,0,,0,0,0,0,0,0,,0,0,False,17075,2305,37,6.166666666666667,209,56,14015,0,2,6,3,15,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419035454,False,13301,1671,26,6.5,202,44,9263,1,5,5,6,26,7,0,0,,0,0,0,0,0,0,,0,0,True,17068,4468,39,6.5,205,56,15632,0,5,5,4,15,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424781414,True,13221,2791,26,6.5,232,44,8564,1,3,5,4,14,4,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,17473,4608,38,6.333333333333333,205,40,13399,0,5,3,12,20,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6406767066,False,12951,3606,28,7.0,216,48,13157,0,5,9,5,15,8,0,0,,0,0,0,0,0,0,,0,0,True,19130,2749,36,6.0,233,36,14963,1,9,5,12,18,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424780469,True,13059,1774,29,7.25,194,64,11146,0,5,2,3,34,1,0,0,,0,0,0,0,0,0,,0,0,False,15459,2549,37,6.166666666666667,214,48,10863,1,2,5,3,12,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6410342603,False,14879,2494,28,7.0,243,32,9711,1,6,2,9,15,6,0,0,,0,0,0,0,0,0,,0,1,True,16085,2385,37,6.166666666666667,228,44,10784,0,2,6,2,20,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6407991611,False,11379,1919,26,6.5,194,43,9187,0,2,7,1,18,3,0,0,,0,0,0,0,0,0,,0,1,True,18501,1906,38,6.333333333333333,238,64,11491,1,7,2,9,18,5,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6418130980,False,12828,2798,28,7.0,203,56,8373,0,4,3,5,42,3,0,0,,0,0,0,0,0,0,,0,1,True,17160,2770,39,6.5,254,44,9089,1,3,4,3,20,5,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6414297624,False,11229,1464,26,6.5,168,43,6670,0,3,6,5,18,6,0,0,,0,0,0,0,0,0,,0,0,True,18528,4923,39,6.5,253,48,16512,1,6,3,5,20,4,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1
0,KR_6416649790,False,11997,1717,27,6.75,154,60,10891,0,3,10,4,20,2,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,True,18643,4383,38,6.333333333333333,223,48,14544,1,10,3,13,27,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6411906907,False,11445,2975,27,6.75,197,48,7259,0,1,6,2,32,6,0,0,,0,0,0,0,0,0,,0,1,True,17762,2962,40,6.666666666666667,259,57,14826,1,6,1,4,37,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6412070084,False,13366,1636,26,6.5,176,34,8573,1,8,8,11,13,6,0,0,,0,0,0,0,0,0,,0,0,True,19601,6201,36,6.0,215,37,16281,0,8,8,8,16,3,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6423550288,True,14351,891,29,7.25,223,56,9259,1,7,2,8,29,1,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,15576,1751,37,6.166666666666667,193,60,11074,0,2,7,0,16,0,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421864917,False,11193,1353,25,6.25,180,39,10082,0,3,11,3,13,2,0,0,,0,0,0,0,0,0,,0,0,True,19652,2697,36,6.0,217,44,18526,1,11,3,12,33,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6419656718,True,13201,2976,28,7.0,221,45,8701,1,5,0,6,20,2,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,15635,3085,36,6.0,215,56,10360,0,0,5,0,15,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6412896038,False,13231,3646,28,7.0,202,48,10555,1,5,4,4,13,0,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,17377,4067,37,6.166666666666667,224,48,12299,0,4,5,4,16,2,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424878887,True,11545,2075,23,5.75,163,32,12148,1,6,10,7,20,4,0,0,,0,0,0,0,0,0,,0,0,False,20098,3803,37,6.166666666666667,222,52,16857,0,10,6,10,17,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6422085594,False,11964,2179,26,6.5,184,52,11705,1,4,5,3,144,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,17210,4000,38,6.333333333333333,219,52,16606,0,5,4,9,29,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6416083566,False,13059,664,28,7.0,218,61,7440,1,5,4,4,29,4,0,0,,0,0,0,0,0,0,,0,0,True,17218,2788,37,6.166666666666667,245,44,11568,0,4,5,3,13,7,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6423993995,False,14642,3287,26,6.5,181,54,12423,1,10,5,8,23,1,0,0,,0,0,0,0,0,0,,0,0,True,17122,5002,35,5.833333333333333,188,43,13738,0,5,10,6,12,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414362900,True,12084,2129,27,6.75,205,51,10564,0,2,7,1,13,1,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,18156,3046,37,6.166666666666667,214,48,15235,1,7,2,7,15,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424767992,False,10472,1172,25,6.25,186,28,7049,0,2,8,2,14,5,0,0,,0,0,0,0,0,0,,0,0,True,18427,4837,39,6.5,231,50,18049,1,8,2,16,15,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424176131,False,10676,1496,25,6.25,186,48,9938,0,0,9,0,13,4,0,0,,0,0,0,0,0,0,,0,0,True,18540,1499,41,6.833333333333333,237,56,13698,1,9,0,9,48,4,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6399099313,True,11931,2501,27,6.75,222,44,10156,0,2,2,1,19,1,0,0,,0,0,0,0,0,0,,0,0,False,16025,3015,38,6.333333333333333,239,48,10839,1,2,2,2,12,5,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6407083244,False,11749,2094,27,6.75,183,50,8530,0,3,8,2,14,2,0,0,,0,0,0,0,0,0,,0,0,True,18233,3008,36,6.0,203,56,14402,1,8,3,9,17,2,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6409480818,True,12504,1334,26,6.5,209,44,11197,1,6,3,7,22,7,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,False,17600,5140,37,6.166666666666667,240,56,14380,0,3,6,3,14,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424271866,True,14406,3631,28,7.0,206,44,11987,1,9,1,10,15,6,0,0,,0,0,0,0,0,0,,0,0,False,16350,2864,38,6.333333333333333,216,47,12808,0,1,9,1,12,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6417685909,True,13042,2487,25,6.25,170,68,10548,0,6,7,7,32,1,0,0,,0,0,0,0,0,0,,0,0,False,17239,3629,37,6.166666666666667,203,43,12769,1,7,6,2,113,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6412030906,False,11988,1403,26,6.5,168,41,13162,1,6,5,4,19,2,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,True,16225,2185,36,6.0,189,38,15838,0,5,6,3,15,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421347345,False,13540,1000,26,6.5,166,48,10501,1,11,5,16,15,3,0,0,,0,0,0,0,0,0,,0,0,True,18612,1032,37,6.166666666666667,211,48,18430,0,5,11,5,17,1,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6424494628,False,12499,3484,29,7.25,217,60,6914,0,2,3,2,14,3,0,0,,0,0,0,0,0,0,,0,1,True,16987,4352,39,6.5,251,55,12657,1,3,2,2,19,4,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6409715672,True,15424,3034,26,6.5,194,55,13910,1,8,12,11,18,6,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,False,19280,3460,35,5.833333333333333,180,41,16069,0,12,8,14,54,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423037687,True,13349,3964,26,6.5,195,48,16277,1,7,2,9,16,2,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0,False,15372,4177,38,6.333333333333333,183,52,15341,0,2,7,2,57,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6412660742,False,11207,2372,28,7.0,209,68,5194,0,0,4,0,17,3,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0,True,17466,3726,40,6.666666666666667,253,50,11434,1,4,0,3,14,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421865124,False,14174,5314,27,6.75,224,36,10481,1,4,4,4,14,3,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,17374,3424,38,6.333333333333333,241,46,14969,0,4,4,3,26,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419968495,False,11348,2063,27,6.75,201,43,8693,1,1,3,0,18,4,0,0,,0,0,0,0,0,0,,0,0,True,16172,4122,38,6.333333333333333,194,48,12282,0,3,1,4,23,4,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,1
0,KR_6413246940,True,13527,1822,26,6.5,206,48,12846,1,7,5,6,15,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,17333,3433,36,6.0,219,36,13194,0,5,7,6,16,4,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424190225,False,11892,1217,25,6.25,154,48,8798,1,5,8,4,12,5,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0,True,18276,3226,37,6.166666666666667,224,52,13198,0,8,5,10,13,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419608801,True,12730,2370,25,6.25,185,24,11318,1,7,3,8,19,6,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,16592,2782,37,6.166666666666667,227,52,13479,0,3,7,2,14,6,0,0,,0,0,0,0,0,0,,0,1
0,KR_6411898380,False,12550,2135,25,6.25,187,48,11396,0,5,7,6,12,4,0,0,,0,0,0,0,0,0,,0,0,True,18561,2926,36,6.0,216,52,16100,1,7,5,13,10,3,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6422005809,False,11448,2493,26,6.5,183,36,12698,1,3,11,1,20,2,0,0,,0,0,0,0,0,0,,0,0,True,20071,3456,39,6.5,243,52,16032,0,11,3,9,34,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419051419,False,14638,2658,28,7.0,190,44,17849,1,9,4,11,19,3,0,0,,0,0,0,0,0,0,,0,0,True,16022,1207,36,6.0,193,44,12688,0,4,9,4,13,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6408554543,True,11728,4568,28,7.0,227,52,9760,0,1,4,0,15,3,0,0,,0,0,0,0,0,0,,0,1,False,16046,5536,37,6.166666666666667,225,40,8989,1,4,1,6,12,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6420436776,False,11758,2243,28,7.0,207,44,7513,0,3,4,6,18,6,0,0,,0,0,0,0,0,0,,0,0,True,17763,2983,36,6.0,258,52,14895,1,4,3,6,19,5,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6423319640,True,11839,2379,26,6.5,206,54,10839,0,3,3,3,35,4,0,0,,0,0,0,0,0,0,,0,0,False,16940,2460,38,6.333333333333333,234,49,14940,1,3,3,6,17,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6423663990,False,12220,1935,24,6.0,184,28,12717,1,6,8,3,12,4,0,0,,0,0,0,0,0,0,,0,0,True,17671,4566,37,6.166666666666667,218,46,15411,0,8,6,9,59,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6419890260,False,11131,2276,27,6.75,192,52,6423,0,2,3,0,16,3,0,0,,0,0,0,0,0,0,,0,0,True,16357,5362,37,6.166666666666667,221,44,12778,1,3,2,4,17,4,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6420291428,False,11951,826,25,6.25,185,45,11815,1,3,4,2,21,4,0,0,,0,0,0,0,0,0,,0,0,True,16951,3246,38,6.333333333333333,228,48,10345,0,4,3,2,17,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6420774154,False,12846,4081,26,6.5,179,68,9491,0,6,4,8,12,2,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,16862,4527,37,6.166666666666667,231,44,13287,1,4,6,4,13,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422100416,False,11605,1815,25,6.25,172,52,8416,0,3,6,2,93,5,0,0,,0,0,0,0,0,0,,0,0,True,17216,3116,36,6.0,198,44,13310,1,6,3,6,16,2,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6420550626,False,13134,3489,24,6.0,151,50,16438,0,8,15,11,11,2,0,0,,0,0,0,0,0,0,,0,1,True,22575,8895,37,6.166666666666667,187,42,21611,1,15,8,18,13,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6413387857,True,15465,4875,28,7.0,232,59,11135,1,7,3,7,18,3,0,0,,0,0,0,0,0,0,,0,1,False,16318,3403,37,6.166666666666667,227,45,10615,0,3,7,3,14,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6411546755,False,11372,1557,28,7.0,185,52,6951,0,2,4,1,25,4,0,0,,0,0,0,0,0,0,,0,0,True,16895,2980,39,6.5,233,58,13842,1,4,2,4,18,5,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6422669550,True,13978,2388,28,7.0,208,36,14635,1,8,8,7,15,3,0,0,,0,0,0,0,0,0,,0,0,False,17622,1647,36,6.0,205,40,18346,0,8,8,11,17,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423206977,False,11461,2876,27,6.75,216,27,9818,0,2,7,3,14,2,0,0,,0,0,0,0,0,0,,0,1,True,17984,2914,38,6.333333333333333,223,44,12667,1,7,2,5,13,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6422957906,True,12550,3635,27,6.75,198,50,11281,0,6,5,5,13,4,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,16913,3878,37,6.166666666666667,211,37,13109,1,5,6,3,17,1,0,0,,0,0,0,0,0,0,,0,1
0,KR_6407066531,False,14393,1558,25,6.25,159,48,15282,0,11,4,16,18,5,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,17514,2469,35,5.833333333333333,205,52,18255,1,4,11,12,16,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6418952699,True,14843,4357,28,7.0,205,44,14329,1,9,1,7,22,3,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,False,16207,2717,38,6.333333333333333,215,52,9352,0,1,9,1,31,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425207407,True,13835,1200,28,7.0,209,52,9645,0,7,3,5,20,1,0,0,,0,0,0,0,0,0,,0,1,False,16800,1910,37,6.166666666666667,221,51,13081,1,3,7,4,15,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6414953112,True,14455,1335,27,6.75,192,40,14059,1,9,3,10,13,3,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,15962,3882,37,6.166666666666667,187,47,13634,0,3,9,1,14,1,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421756218,False,12598,2813,27,6.75,185,44,9508,1,6,7,6,19,6,0,0,,0,0,0,0,0,0,,0,0,True,18576,2376,37,6.166666666666667,227,52,13489,0,7,6,11,14,6,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1
0,KR_6421798766,False,12541,2181,26,6.5,204,40,13552,1,7,6,9,14,3,0,0,,0,0,0,0,0,0,,0,0,True,17376,3931,38,6.333333333333333,207,52,13438,0,6,7,5,19,2,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6424797514,False,12901,1321,25,6.25,196,36,9728,1,6,7,5,29,3,0,0,,0,0,0,0,0,0,,0,0,True,17786,4326,36,6.0,206,36,13398,0,7,6,9,16,4,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6399843121,False,12899,2689,27,6.75,207,56,13459,1,5,3,8,16,9,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,16614,4023,38,6.333333333333333,213,52,19119,0,3,5,1,22,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421444061,False,12090,2815,28,7.0,213,51,10473,1,4,2,4,30,3,0,0,,0,0,0,0,0,0,,0,0,True,16123,2113,38,6.333333333333333,224,39,9041,0,2,4,1,11,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6408692078,True,13058,1853,27,6.75,184,48,13257,0,6,10,7,15,6,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,19011,2331,33,5.5,147,31,18065,1,10,6,13,22,3,0,0,,0,0,0,0,0,0,,0,0
0,KR_6398985319,False,11268,1263,24,6.0,171,38,13560,0,5,7,7,19,4,0,0,,0,0,0,0,0,0,,0,0,True,19911,3441,39,6.5,265,41,14361,1,7,5,10,13,6,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6415750953,True,13703,4163,29,7.25,198,60,12895,0,8,4,9,18,2,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,1,False,17362,3017,36,6.0,213,32,16118,1,4,8,6,13,2,0,0,,0,0,0,0,0,0,,0,0
0,KR_6413657291,False,13871,1261,26,6.5,188,60,15221,1,8,12,5,20,2,0,0,,0,0,0,0,0,0,,0,0,True,19531,2796,38,6.333333333333333,198,40,19024,0,12,8,13,13,4,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6422761276,False,12653,2303,26,6.5,172,36,9757,0,5,5,7,19,3,0,0,,0,0,0,0,0,0,,0,0,True,17737,5242,39,6.5,228,64,13677,1,5,5,7,11,6,0,0,,0,0,0,0,0,0,,0,1
