,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6424280258,True,22264,3109,37,9.25,357,82,25879,0,7,8,9,37,13,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,0,False,28521,2056,50,8.333333333333334,313,88,25742,1,8,7,20,34,6,1,0,MID_LANE,2,1,0,1,0,0,,0,1
0,KR_6421890786,False,19633,1143,35,8.75,344,77,22108,0,6,12,5,63,4,0,0,,0,0,0,0,0,0,,0,1,True,29507,5552,52,8.666666666666666,384,77,28199,1,12,6,18,31,9,1,0,BOT_LANE,1,0,0,1,0,1,['AIR_DRAGON'],1,0
0,KR_6416083566,False,23201,4471,38,9.5,349,101,21234,1,10,10,12,47,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,27990,2875,51,8.5,387,76,30876,0,10,10,5,26,11,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,FIRE_DRAGON",2,0
0,KR_6424221563,False,19879,2144,35,8.75,293,60,24410,0,6,22,5,28,8,0,0,,0,0,0,0,0,0,,0,1,True,35820,2355,53,8.833333333333334,397,75,40802,1,22,6,35,33,12,1,0,BOT_LANE,2,1,0,1,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6418166602,False,23028,4278,38,9.5,354,64,26141,1,11,5,15,27,7,0,0,,0,0,0,0,0,0,,0,1,True,25044,1664,47,7.833333333333333,350,88,25272,0,5,11,5,32,9,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6413444515,True,27196,3531,38,9.5,334,76,36664,1,22,10,34,29,7,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1,False,28476,5017,47,7.833333333333333,346,55,27683,0,10,22,14,37,10,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424823843,False,24534,1349,37,9.25,350,66,29411,0,14,15,14,35,11,1,0,BOT_LANE,1,0,0,1,0,1,['HEXTECH_DRAGON'],1,1,True,31995,5030,53,8.833333333333334,392,69,30315,1,15,14,12,26,13,0,0,,0,0,0,0,0,0,['AIR_DRAGON'],1,0
0,KR_6425017402,True,22114,2809,37,9.25,326,80,23747,1,13,9,13,33,8,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,False,30568,6798,51,8.5,367,76,29048,0,9,13,7,30,9,1,0,MID_LANE,1,1,0,0,0,0,,0,1
0,KR_6418201053,False,20355,3305,35,8.75,296,76,20408,0,8,24,9,26,8,0,0,,0,0,0,0,0,0,,0,1,True,36039,3558,53,8.833333333333334,389,76,37040,1,24,8,37,27,7,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,EARTH_DRAGON",2,0
0,KR_6423635175,False,20295,4945,36,9.0,356,80,18764,0,4,10,9,38,10,0,0,,0,0,0,0,0,0,,0,0,True,29413,4070,54,9.0,413,76,25906,1,10,4,7,33,16,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,1
0,KR_6419438568,True,23112,4832,36,9.0,321,76,26545,1,14,10,11,200,2,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1,False,27005,935,48,8.0,331,72,30195,0,10,14,17,19,7,0,0,,0,0,0,0,0,0,['FIRE_DRAGON'],1,0
0,KR_6419997243,True,29470,6280,39,9.75,370,71,33903,1,24,5,18,35,10,1,0,MID_LANE,4,2,2,0,0,1,"WATER_DRAGON,CHEMTECH_DRAGON",2,1,False,26496,2281,48,8.0,339,72,27972,0,5,24,5,25,16,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423982032,True,20360,2810,37,9.25,318,80,13811,0,7,5,12,31,6,0,0,,0,0,0,0,0,1,"WATER_DRAGON,EARTH_DRAGON",2,1,False,27434,3780,52,8.666666666666666,419,71,20202,1,5,7,3,32,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6418932672,False,18769,1574,35,8.75,314,79,18418,0,6,15,3,33,6,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0,True,33101,1975,50,8.333333333333334,418,75,25198,1,15,6,19,33,8,1,0,BOT_LANE,2,1,0,1,0,0,,0,1
0,KR_6415395226,True,27558,3083,40,10.0,369,57,32085,1,23,4,27,25,14,1,0,BOT_LANE,1,0,0,1,0,0,['HEXTECH_DRAGON'],1,0,False,26506,2921,51,8.5,362,71,37728,0,4,23,6,37,6,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,1
0,KR_6413808531,True,21064,2824,36,9.0,327,75,20241,0,7,9,12,29,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,29069,5464,51,8.5,398,72,26025,1,9,7,15,30,9,0,0,,0,0,0,0,0,1,"AIR_DRAGON,FIRE_DRAGON",2,0
0,KR_6417295425,False,23254,2264,37,9.25,332,68,20991,1,11,5,22,147,13,1,0,TOP_LANE,1,0,1,0,0,1,['HEXTECH_DRAGON'],1,0,True,27578,1973,50,8.333333333333334,397,71,22285,0,5,11,8,39,9,0,0,,0,0,0,0,0,0,,0,1
0,KR_6420954045,True,23714,4699,37,9.25,318,80,20686,1,12,11,16,32,5,0,0,,1,1,0,0,0,1,['EARTH_DRAGON'],1,1,False,30544,2939,50,8.333333333333334,352,76,27743,0,11,12,12,22,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6424259627,True,26629,5134,38,9.5,377,92,28010,1,14,3,12,32,11,0,0,,1,1,0,0,0,0,,0,1,False,23726,4021,48,8.0,342,51,22650,0,3,14,2,26,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
0,KR_6420110833,False,21606,3036,36,9.0,343,56,19907,0,7,7,8,42,12,0,0,,0,0,0,0,0,0,,0,1,True,26128,2278,52,8.666666666666666,390,84,28188,1,7,7,8,27,9,0,0,,0,0,0,0,0,1,"WATER_DRAGON,FIRE_DRAGON",2,0
0,KR_6413046340,False,18747,1637,34,8.5,291,64,16670,0,4,24,3,24,11,0,0,,0,0,0,0,0,0,,0,0,True,35438,4517,54,9.0,374,84,47299,1,24,4,17,66,2,1,0,TOP_LANE,2,1,1,0,0,1,"EARTH_DRAGON,AIR_DRAGON",2,1
0,KR_6408081040,True,21615,3115,39,9.75,384,102,17013,0,8,5,7,29,11,0,0,,0,0,0,0,0,0,['AIR_DRAGON'],1,1,False,25692,2865,51,8.5,362,66,29205,1,5,8,8,105,7,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6420147397,True,21589,4449,36,9.0,328,76,21746,1,11,5,28,25,11,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,False,25929,2364,48,8.0,369,70,21370,0,5,11,14,28,3,0,0,,0,0,0,0,0,0,,0,1
0,KR_6421477001,True,24536,2501,40,10.0,343,79,24855,0,15,2,19,34,16,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,24946,1966,48,8.0,362,72,20808,1,2,15,4,35,8,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6416837980,False,19262,1252,36,9.0,320,84,19728,1,7,8,11,32,14,0,0,,0,0,0,0,0,1,"WATER_DRAGON,FIRE_DRAGON",2,0,True,29628,4943,52,8.666666666666666,418,76,28948,0,8,7,21,33,7,0,0,,0,0,0,0,0,0,,0,1
0,KR_6409749984,False,20760,2615,36,9.0,315,57,21484,1,10,9,13,29,3,0,0,,0,0,0,0,0,0,,0,0,True,30300,2660,50,8.333333333333334,332,76,35308,0,9,10,12,63,7,1,0,BOT_LANE,2,1,0,1,0,1,['WATER_DRAGON'],1,1
0,KR_6418659523,True,22379,2489,35,8.75,298,84,30428,1,14,13,19,31,8,0,0,,0,0,0,0,0,0,['AIR_DRAGON'],1,0,False,29709,2653,50,8.333333333333334,351,80,32531,0,13,14,19,27,14,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1
0,KR_6415827757,False,20880,1825,36,9.0,354,72,14667,0,6,12,7,26,13,0,0,,1,0,1,0,0,0,,0,0,True,29626,1666,49,8.166666666666666,356,72,22652,1,12,6,16,31,5,1,0,BOT_LANE,2,0,0,2,0,1,['FIRE_DRAGON'],1,1
0,KR_6418080035,True,22679,2274,36,9.0,335,84,19334,1,13,4,23,97,16,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,1,False,27161,2181,49,8.166666666666666,369,58,24969,0,4,13,5,38,9,0,0,,0,0,0,0,0,0,,0,0
0,KR_6425000857,True,24525,3770,35,8.75,279,84,35644,1,16,8,25,47,10,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,27912,1102,49,8.166666666666666,305,55,35334,0,8,16,12,34,8,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6413081404,False,20679,2149,36,9.0,331,69,21973,1,4,10,3,66,9,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,27341,5511,50,8.333333333333334,390,71,27223,0,10,4,10,29,13,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6425168476,True,21043,3493,36,9.0,305,72,20477,0,9,12,13,275,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,31415,3875,51,8.5,389,91,30258,1,12,9,18,48,12,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6422160753,False,22743,1383,38,9.5,337,84,22481,1,14,12,19,69,5,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,32165,3799,49,8.166666666666666,349,64,33567,0,12,14,11,30,21,1,0,BOT_LANE,2,1,0,1,0,0,['FIRE_DRAGON'],1,1
0,KR_6423338959,False,18866,2051,33,8.25,295,59,12158,1,5,7,5,26,5,0,0,,0,0,0,0,0,0,,0,1,True,27638,3673,51,8.5,415,84,28624,0,7,5,7,23,8,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6414459421,False,22279,5384,36,9.0,214,94,27071,0,11,10,15,44,7,1,0,TOP_LANE,1,0,1,0,0,1,['HEXTECH_DRAGON'],1,1,True,31534,4534,51,8.5,412,63,36854,1,10,11,10,35,9,0,0,,1,0,1,0,0,0,,0,0
0,KR_6423971224,False,19483,2708,35,8.75,308,76,19688,0,7,21,12,25,10,0,0,,0,0,0,0,0,0,,0,1,True,36177,4857,52,8.666666666666666,366,80,38663,1,21,7,34,38,11,1,0,BOT_LANE,2,0,1,1,0,1,['EARTH_DRAGON'],1,0
0,KR_6424390722,False,19999,1739,36,9.0,332,64,18946,0,7,10,11,32,10,0,0,,0,0,0,0,0,0,,0,0,True,31264,3409,54,9.0,386,84,27411,1,10,7,14,50,11,1,0,BOT_LANE,2,1,0,1,0,1,"EARTH_DRAGON,HEXTECH_DRAGON",2,1
0,KR_6416017284,False,20807,2712,35,8.75,301,75,20440,1,9,16,10,25,6,0,0,,0,0,0,0,0,0,,0,0,True,31391,4663,52,8.666666666666666,368,83,34970,0,16,9,22,35,8,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1
0,KR_6413888582,True,24803,3908,35,8.75,301,64,27838,0,16,9,36,29,15,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,30441,1496,49,8.166666666666666,355,88,33504,1,9,16,14,30,7,0,0,,0,0,0,0,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6414994783,True,22552,1027,37,9.25,381,64,25854,1,12,13,17,39,7,0,0,,0,0,0,0,0,0,['EARTH_DRAGON'],1,0,False,31060,3955,54,9.0,381,92,29053,0,13,12,11,36,16,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1
0,KR_6420831294,True,22293,3503,35,8.75,302,52,22021,0,14,9,19,28,8,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,False,26776,4441,48,8.0,324,56,31073,1,9,14,8,21,10,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6423389968,False,21009,3624,35,8.75,336,66,20346,0,5,18,6,36,13,0,0,,1,0,1,0,0,0,,0,1,True,32682,2772,52,8.666666666666666,397,74,34135,1,18,5,28,37,9,1,0,BOT_LANE,1,0,0,1,0,1,['FIRE_DRAGON'],1,0
0,KR_6405447312,True,25569,3089,38,9.5,401,64,23069,1,11,3,14,66,7,1,0,BOT_LANE,3,2,0,1,0,1,['WATER_DRAGON'],1,1,False,24370,2440,49,8.166666666666666,363,68,19600,0,3,11,2,20,15,0,0,,1,0,1,0,0,0,,0,0
0,KR_6423772375,False,20291,2286,34,8.5,326,52,22994,1,8,17,13,29,13,0,0,,0,0,0,0,0,0,['HEXTECH_DRAGON'],1,1,True,31797,4891,51,8.5,385,64,37078,0,17,8,18,34,8,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6424823582,False,22476,2681,36,9.0,305,55,23210,0,11,28,13,22,8,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0,True,39395,2365,54,9.0,357,88,46939,1,28,11,22,40,5,1,0,BOT_LANE,3,1,1,1,0,0,,0,1
0,KR_6420891407,False,20314,2399,38,9.5,329,90,19521,0,8,10,6,46,11,0,0,,0,0,0,0,0,0,,0,0,True,31945,4280,52,8.666666666666666,384,96,22530,1,10,8,12,37,9,1,0,TOP_LANE,1,0,1,0,0,1,['FIRE_DRAGON'],1,1
0,KR_6425151920,True,23010,1250,38,9.5,350,92,24484,0,12,12,13,26,16,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,False,30584,3935,51,8.5,347,60,37566,1,12,12,15,38,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6423613340,False,18044,1814,37,9.25,331,72,15323,1,3,8,4,37,15,0,0,,0,0,0,0,0,0,['AIR_DRAGON'],1,0,True,28913,1738,50,8.333333333333334,377,70,23444,0,8,3,10,52,12,1,0,TOP_LANE,1,0,1,0,0,1,['CHEMTECH_DRAGON'],1,1
0,KR_6418815150,True,24509,7204,38,9.5,318,85,26077,1,17,9,17,27,10,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,1,False,28402,4317,50,8.333333333333334,340,54,33117,0,9,17,9,49,8,1,0,MID_LANE,1,1,0,0,0,0,,0,0
0,KR_6408789002,True,24758,5123,38,9.5,359,70,32960,1,14,7,22,29,9,1,0,BOT_LANE,1,0,0,1,0,0,['WATER_DRAGON'],1,1,False,25577,2027,49,8.166666666666666,314,86,26268,0,7,14,10,26,9,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6414447849,True,25515,2195,38,9.5,354,72,31042,0,16,9,22,34,10,1,0,BOT_LANE,2,0,1,1,0,0,,0,1,False,27621,2481,49,8.166666666666666,343,58,29083,1,9,16,10,29,12,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6420501734,True,21059,4959,36,9.0,333,44,29556,1,12,6,9,69,11,0,0,,0,0,0,0,0,0,,0,0,False,26687,4222,49,8.166666666666666,337,68,26670,0,6,12,8,64,11,0,0,,0,0,0,0,0,0,,0,1
0,KR_6424229397,True,22498,3358,37,9.25,320,76,21721,0,13,14,13,29,9,0,0,,0,0,0,0,0,0,,0,1,False,31932,2682,53,8.833333333333334,368,79,32514,1,14,13,17,57,9,1,0,BOT_LANE,1,0,0,1,0,1,['FIRE_DRAGON'],1,0
0,KR_6425071673,False,21915,2280,38,9.5,381,90,17244,0,5,9,5,26,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,28588,2387,54,9.0,381,82,22526,1,9,5,12,130,15,0,0,,1,0,0,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0
0,KR_6409399476,True,23291,2326,37,9.25,342,72,24105,1,12,10,11,37,12,0,0,,0,0,0,0,0,0,,0,1,False,28288,4298,49,8.166666666666666,355,68,27171,0,10,12,15,35,12,1,0,BOT_LANE,1,0,0,1,0,1,['FIRE_DRAGON'],1,0
0,KR_6419832147,False,21955,5615,38,9.5,350,67,21805,0,7,5,15,33,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,27353,1543,50,8.333333333333334,386,84,22260,1,5,7,4,27,9,0,0,,1,0,0,1,0,1,"FIRE_DRAGON,HEXTECH_DRAGON",2,0
0,KR_6419665572,True,24976,1961,39,9.75,355,70,28708,0,13,8,18,36,8,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,25706,1856,50,8.333333333333334,323,55,23370,1,8,13,7,38,6,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0
0,KR_6422920517,True,25788,1778,37,9.25,308,76,33026,0,17,8,20,39,11,1,0,BOT_LANE,4,2,1,1,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,0,False,28636,1236,47,7.833333333333333,309,68,30108,1,8,17,9,25,7,0,0,,0,0,0,0,0,0,,0,1
0,KR_6420774154,False,21112,2522,37,9.25,312,104,18821,0,10,9,15,22,5,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,1,True,27347,2542,50,8.333333333333334,381,66,28732,1,9,10,10,24,5,0,0,,0,0,0,0,0,0,['HEXTECH_DRAGON'],1,0
0,KR_6423011879,False,22797,1792,38,9.5,324,83,20090,1,12,9,14,22,8,0,0,,1,0,1,0,0,0,,0,0,True,31354,3005,53,8.833333333333334,402,76,26276,0,9,12,11,32,5,1,0,BOT_LANE,2,0,0,2,0,1,['EARTH_DRAGON'],1,1
0,KR_6419876878,False,19875,4380,36,9.0,366,75,18670,0,3,6,6,35,18,0,0,,0,0,0,0,0,0,,0,1,True,27706,5091,50,8.333333333333334,423,77,19123,1,6,3,10,63,14,0,0,,0,0,0,0,0,1,"WATER_DRAGON,EARTH_DRAGON",2,0
0,KR_6419040899,False,19513,2898,37,9.25,301,96,21435,1,7,7,8,36,15,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,0,True,28695,2910,50,8.333333333333334,354,68,31860,0,7,7,13,40,12,0,0,,0,0,0,0,0,0,,0,1
0,KR_6420732824,True,23105,2675,36,9.0,321,85,20438,1,12,11,11,47,7,1,0,TOP_LANE,1,0,1,0,0,1,['HEXTECH_DRAGON'],1,0,False,28514,4309,50,8.333333333333334,346,61,24214,0,11,12,15,24,9,0,0,,0,0,0,0,0,0,['FIRE_DRAGON'],1,1
0,KR_6423984289,False,20232,2472,37,9.25,383,65,15222,1,5,3,5,28,10,0,0,,0,0,0,0,0,0,,0,0,True,27047,4032,53,8.833333333333334,409,97,18574,0,3,5,2,32,12,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,1
0,KR_6416607600,False,22552,2852,36,9.0,312,66,23603,0,12,11,15,40,8,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1,True,29659,4509,49,8.166666666666666,323,77,28277,1,11,12,15,71,10,0,0,,0,0,0,0,0,0,,0,0
0,KR_6421501994,False,19979,3709,36,9.0,312,68,20478,0,10,13,11,24,12,0,0,,0,0,0,0,0,0,,0,0,True,30327,4312,52,8.666666666666666,380,84,37094,1,13,10,16,34,9,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,1
0,KR_6406200966,True,22177,3077,38,9.5,352,76,19363,0,9,6,20,33,12,0,0,,0,0,0,0,0,0,,0,1,False,26190,2950,48,8.0,380,64,24375,1,6,9,5,30,11,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,0
0,KR_6424266208,False,18351,1406,36,9.0,303,74,18914,1,6,10,6,65,4,0,0,,0,0,0,0,0,0,,0,1,True,32621,1841,53,8.833333333333334,422,80,36919,0,10,6,10,61,7,1,0,BOT_LANE,1,0,0,1,0,1,['WATER_DRAGON'],1,0
0,KR_6424527911,False,19288,1033,33,8.25,270,32,25906,0,10,14,8,25,4,0,0,,0,0,0,0,0,0,,0,0,True,31227,3057,51,8.5,342,99,32664,1,14,10,11,29,5,1,0,MID_LANE,1,1,0,0,0,1,['FIRE_DRAGON'],1,1
0,KR_6415840672,False,20072,2792,39,9.75,367,82,17749,0,4,10,2,32,13,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0,True,28117,3037,52,8.666666666666666,379,92,24606,1,10,4,9,33,8,0,0,,0,0,0,0,0,0,,0,1
0,KR_6420436776,False,20106,1456,37,9.25,354,64,14422,0,5,6,7,37,12,0,0,,0,0,0,0,0,0,,0,1,True,28130,2690,49,8.166666666666666,456,74,26628,1,6,5,9,34,11,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,WATER_DRAGON",2,0
0,KR_6424644951,False,23883,1463,36,9.0,332,60,24034,1,12,11,17,31,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,30055,2059,51,8.5,350,72,27084,0,11,12,17,41,8,0,0,,0,0,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6397266955,True,30122,2227,39,9.75,371,83,40492,1,28,13,27,61,9,1,0,MID_LANE,3,2,0,1,0,1,['AIR_DRAGON'],1,1,False,32849,3344,50,8.333333333333334,338,55,47323,0,13,28,17,28,8,0,0,,0,0,0,0,0,0,,0,0
0,KR_6424171562,False,21159,2259,37,9.25,361,80,19835,0,5,7,6,30,10,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,27320,2655,51,8.5,384,78,28167,1,7,5,10,33,10,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6424462787,True,24636,1576,38,9.5,341,75,31612,1,15,15,29,26,7,0,0,,0,0,0,0,0,0,,0,1,False,32284,3409,52,8.666666666666666,391,68,33988,0,15,15,29,34,4,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0
0,KR_6413179669,True,22307,1607,38,9.5,353,70,19689,1,10,12,10,32,7,0,0,,1,0,1,0,0,0,,0,1,False,30915,3385,49,8.166666666666666,379,78,24560,0,12,10,17,38,12,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,0
0,KR_6419632605,False,19493,2998,39,9.75,376,80,15319,0,5,5,7,26,9,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,26693,3418,53,8.833333333333334,393,72,20152,1,5,5,5,25,5,0,0,,0,0,0,0,0,0,,0,1
0,KR_6419955818,False,21133,2348,38,9.5,330,68,20843,0,8,9,12,27,9,0,0,,0,0,0,0,0,1,['CHEMTECH_DRAGON'],1,0,True,29097,3858,53,8.833333333333334,386,76,23933,1,9,8,11,34,6,1,0,MID_LANE,1,1,0,0,0,0,['FIRE_DRAGON'],1,1
0,KR_6423290158,True,21806,5356,36,9.0,356,0,26631,0,9,8,14,32,8,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,1,False,29248,3538,53,8.833333333333334,362,156,27253,1,8,9,16,38,8,1,0,BOT_LANE,1,0,0,1,0,0,['AIR_DRAGON'],1,0
0,KR_6422567193,False,27380,5745,36,9.0,284,60,26786,1,19,14,27,30,5,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,29846,2846,47,7.833333333333333,300,74,34853,0,14,19,22,34,8,0,0,,1,0,0,1,0,1,['HEXTECH_DRAGON'],1,0
0,KR_6421974898,False,22576,1736,38,9.5,364,68,18069,0,11,6,9,35,6,1,0,BOT_LANE,1,0,0,1,0,0,['WATER_DRAGON'],1,1,True,28100,5030,50,8.333333333333334,372,80,28491,1,6,11,8,26,7,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6420244057,False,20732,3342,37,9.25,331,76,21898,1,8,12,9,27,8,1,0,BOT_LANE,1,0,0,1,0,1,['AIR_DRAGON'],1,0,True,29675,3330,50,8.333333333333334,366,72,27781,0,12,8,17,23,9,0,0,,0,0,0,0,0,0,['WATER_DRAGON'],1,1
0,KR_6419896819,False,20588,2053,35,8.75,304,83,16467,0,8,20,14,20,14,0,0,,0,0,0,0,0,0,,0,0,True,35237,3557,52,8.666666666666666,406,80,29643,1,20,8,34,34,7,1,0,BOT_LANE,2,0,1,1,0,1,['HEXTECH_DRAGON'],1,1
0,KR_6422340259,False,22377,3447,40,10.0,324,68,27885,0,14,6,14,34,10,0,0,,0,0,0,0,0,0,['CHEMTECH_DRAGON'],1,1,True,27663,2913,50,8.333333333333334,361,68,23413,1,6,14,6,40,11,0,0,,0,0,0,0,0,1,['EARTH_DRAGON'],1,0
0,KR_6414568204,False,26123,4648,37,9.25,336,64,28256,1,15,8,19,34,8,0,0,,2,1,0,1,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1,True,30559,3465,50,8.333333333333334,377,68,28665,0,8,15,13,35,6,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
0,KR_6420958887,False,20209,2324,36,9.0,323,69,22131,1,9,9,16,92,5,0,0,,1,0,0,1,0,0,,0,0,True,30433,1745,50,8.333333333333334,353,67,30931,0,9,9,8,26,10,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
0,KR_6416795647,True,20814,2554,36,9.0,336,76,19411,1,7,8,8,33,16,1,0,TOP_LANE,1,0,1,0,0,0,['EARTH_DRAGON'],1,1,False,27048,3213,50,8.333333333333334,362,84,23959,0,8,7,12,72,12,0,0,,0,0,0,0,0,1,['FIRE_DRAGON'],1,0
0,KR_6416792992,False,20089,2994,35,8.75,311,72,23981,0,7,21,8,31,9,0,0,,0,0,0,0,0,0,,0,0,True,34594,3294,51,8.5,389,65,39196,1,21,7,27,49,13,1,0,BOT_LANE,2,0,1,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,1
0,KR_6412632112,False,23277,3962,37,9.25,352,54,26107,1,16,13,22,30,12,0,0,,1,0,0,1,0,0,,0,0,True,31044,1224,49,8.166666666666666,343,69,28497,0,13,16,13,38,9,1,0,BOT_LANE,1,0,0,1,0,1,['AIR_DRAGON'],1,1
0,KR_6415759925,False,20771,2256,36,9.0,329,68,12426,1,8,6,8,56,7,0,0,,0,0,0,0,0,0,,0,1,True,26735,3510,52,8.666666666666666,375,92,23263,0,6,8,6,61,5,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6418207794,True,24676,3131,37,9.25,352,80,27691,1,13,12,16,31,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,29176,4471,49,8.166666666666666,352,63,34252,0,12,13,17,34,11,0,0,,0,0,0,0,0,1,['WATER_DRAGON'],1,0
0,KR_6416885986,True,25775,6030,39,9.75,338,88,25430,0,15,11,14,55,6,0,0,,0,0,0,0,0,0,,0,1,False,26404,3859,49,8.166666666666666,330,64,32433,1,11,15,10,22,13,1,0,MID_LANE,1,1,0,0,0,1,['AIR_DRAGON'],1,0
0,KR_6424231792,False,20779,4349,39,9.75,356,87,16774,0,5,9,6,33,7,0,0,,0,0,0,0,0,0,,0,1,True,30419,1529,51,8.5,405,81,29254,1,9,5,10,32,7,1,0,BOT_LANE,2,0,1,1,0,1,['AIR_DRAGON'],1,0
