blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,12710,28,208,48,10864,0,4,9,6,20,2,0,0,0,0,0,0,0,0,0,0,19859,37,216,44,16185,1,9,4,12,17,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,11188,25,169,42,9125,1,2,7,1,19,3,0,0,0,0,0,0,0,0,0,0,17728,38,223,36,12325,0,7,2,8,19,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,12870,26,193,52,10379,1,5,6,7,23,4,0,0,0,0,0,0,0,0,0,0,16879,35,221,42,12715,0,6,5,3,11,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13794,28,208,48,11180,1,6,8,6,16,1,0,0,0,0,0,0,0,0,0,1,18712,36,202,51,14796,0,8,6,10,29,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12418,26,197,43,7596,1,4,7,6,14,5,0,0,0,0,0,0,0,0,0,0,17872,36,215,48,13163,0,7,4,13,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14879,27,195,42,13135,0,10,7,10,12,3,0,0,0,0,0,0,0,0,0,0,18150,36,187,48,17941,1,7,10,8,15,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11891,26,184,40,12020,0,3,2,3,15,1,0,0,0,0,0,0,0,0,0,0,15129,37,221,48,11143,1,2,3,1,13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12222,27,204,44,9484,0,4,5,4,14,3,0,0,0,0,0,0,0,0,0,0,16996,37,207,55,13367,1,5,4,3,19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12588,26,190,56,10162,1,4,2,6,16,2,0,0,0,0,0,0,0,1,1,1,17393,38,224,52,10864,0,2,4,1,13,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13093,26,179,40,12670,0,7,10,8,15,2,0,0,0,0,0,0,0,0,0,0,19135,37,219,36,20417,1,10,7,7,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,13563,26,187,43,12326,1,8,6,9,15,4,0,0,0,0,0,0,0,0,0,0,16938,34,181,48,17461,0,6,8,5,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12929,27,208,44,6662,0,4,3,2,12,4,0,0,0,0,0,0,0,0,0,1,16912,38,238,56,12530,1,3,4,4,15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12541,27,184,44,11423,0,5,5,5,12,6,0,0,0,0,0,0,0,0,0,0,17264,35,191,40,15276,1,5,5,9,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11155,27,185,43,8958,0,2,1,2,16,2,0,0,0,0,0,0,0,0,0,0,16147,37,229,56,15529,1,1,2,1,12,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,14486,28,234,56,12183,1,6,3,2,15,3,0,0,0,0,0,0,0,1,1,0,15416,39,193,44,10266,0,3,6,1,56,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10870,28,210,52,4206,0,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,15684,39,222,56,7960,1,2,0,3,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13118,27,218,46,8816,0,5,3,4,12,1,0,0,0,0,0,0,0,0,0,0,16317,37,197,48,11918,1,3,5,5,13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,12227,26,187,40,9117,0,5,4,5,14,4,0,0,0,0,0,0,0,0,0,0,16029,36,208,48,13466,1,4,5,1,14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12404,27,216,44,10691,1,3,3,4,20,2,0,0,0,0,0,0,0,1,1,0,16880,37,218,56,9808,0,3,3,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13723,27,193,40,15629,1,7,6,7,16,4,0,0,0,0,0,0,0,0,0,0,16829,36,211,48,14871,0,6,7,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13348,27,191,36,11191,1,7,7,10,14,6,0,0,0,0,0,0,0,0,0,0,18674,38,197,40,14477,0,7,7,3,15,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,13016,28,183,64,11104,0,6,5,3,15,4,0,0,0,0,0,0,0,1,1,0,16707,37,221,40,12523,1,5,6,7,16,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12886,26,163,44,12895,0,5,4,6,18,2,0,0,0,0,0,0,0,0,0,1,16590,36,232,44,13250,1,4,5,8,15,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14037,27,211,48,9671,1,5,2,7,22,5,0,0,0,0,0,0,0,1,1,1,14713,35,186,44,9037,0,2,5,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,13908,26,195,48,13193,1,8,5,11,12,2,0,0,0,0,0,0,0,0,0,0,17503,34,192,39,15980,0,5,8,9,27,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,15645,27,196,48,11620,1,11,5,18,13,4,0,0,0,0,0,0,0,1,1,0,16608,36,189,42,13035,0,5,11,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,11334,25,161,37,11838,0,4,7,3,27,1,0,0,0,0,0,0,0,0,0,0,17550,36,183,34,15990,1,7,4,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12709,27,223,42,7155,1,3,2,3,35,2,0,0,0,0,0,0,0,0,0,0,16454,37,214,53,10981,0,2,3,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13251,27,193,43,10130,0,7,5,10,15,3,0,0,0,0,0,0,0,0,0,1,18536,37,207,52,13803,1,5,7,8,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12424,26,194,44,12482,1,5,5,4,14,1,0,0,0,0,0,0,0,0,0,0,18577,38,218,44,15604,0,5,5,9,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,13471,28,208,42,11035,0,6,2,5,16,1,0,0,0,0,0,0,0,0,0,0,15454,38,207,44,10457,1,2,6,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14171,28,211,52,11973,1,6,4,4,36,1,0,0,0,0,0,0,0,0,0,0,16242,37,199,48,18596,0,4,6,4,15,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,12844,26,193,40,8794,1,7,5,6,11,4,0,0,0,0,0,0,0,0,0,0,17273,37,217,48,13994,0,5,7,2,56,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12023,28,230,52,7530,0,1,4,1,15,2,0,0,0,0,0,0,0,0,0,1,17275,38,234,48,10151,1,4,1,6,13,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,11982,27,204,56,10587,0,2,3,2,24,3,0,0,0,0,0,0,0,1,1,0,16880,39,220,52,12403,1,3,2,2,18,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,14486,28,198,36,13349,1,9,6,14,12,5,0,0,0,0,0,0,0,0,0,1,17632,35,178,40,15877,0,6,9,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11370,26,178,43,7594,0,3,10,5,15,2,0,0,0,0,0,0,0,1,1,0,20124,37,218,49,14258,1,10,3,17,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12975,27,228,48,7994,1,3,3,3,17,4,0,0,0,0,0,0,0,1,1,1,16496,38,245,52,9917,0,3,3,3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,13264,26,205,56,10876,0,5,7,9,16,2,0,0,0,0,0,0,0,0,0,0,18696,39,244,60,12685,1,7,5,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15420,28,190,46,15584,0,10,7,11,23,5,0,0,0,0,0,0,0,0,0,1,18299,36,239,38,15221,1,7,10,7,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13179,26,199,44,12922,1,7,8,6,18,3,0,0,0,0,0,0,0,0,0,0,19478,37,226,36,19097,0,8,7,8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10954,25,200,40,8946,0,1,6,1,17,1,0,0,0,0,0,0,0,0,0,0,17309,39,222,48,12195,1,6,1,5,15,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,12139,27,194,56,9765,0,3,4,2,13,4,0,0,0,0,0,0,0,1,1,0,17742,41,254,60,10361,1,4,3,6,31,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12905,27,169,48,13479,0,9,6,8,15,2,0,0,0,0,0,0,0,0,0,0,19379,36,197,44,19869,1,6,9,8,21,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,13389,26,173,52,13003,0,9,6,9,18,4,0,0,0,0,0,0,0,0,0,0,17508,38,191,36,14593,1,6,9,1,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10723,26,191,56,11108,0,0,4,0,15,4,0,0,0,0,0,0,0,0,0,0,16549,37,208,34,15155,1,4,0,6,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13174,28,218,40,9688,0,4,4,2,18,4,0,0,0,0,0,0,0,0,0,0,16288,37,241,40,9867,1,4,4,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12390,27,197,44,9742,1,3,7,2,13,3,0,0,0,0,0,0,0,0,0,1,18099,36,226,47,15115,0,7,3,10,71,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13936,27,185,49,12595,1,8,10,13,19,13,0,0,0,0,0,0,0,0,0,0,18707,36,198,42,16840,0,10,8,10,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13288,27,214,48,10252,0,5,4,3,15,1,0,0,0,0,0,0,0,0,0,1,16864,38,231,51,10053,1,4,5,5,14,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15880,29,194,46,14020,1,12,9,15,16,4,0,0,0,0,0,0,0,0,0,1,19236,37,192,44,16594,0,9,12,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13836,25,190,45,13719,0,8,8,7,17,4,0,0,0,0,0,0,0,0,0,0,18278,36,231,28,13123,1,8,8,3,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12883,27,194,53,9115,1,5,4,4,17,2,0,0,0,0,0,0,0,0,0,0,17857,38,244,50,12734,0,4,5,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12220,27,211,52,9606,1,4,5,2,15,4,0,0,0,0,0,0,0,0,0,0,17917,36,244,55,14338,0,5,4,5,17,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13541,28,216,44,11736,0,6,2,6,14,6,0,0,0,0,0,0,0,0,0,0,16138,37,211,48,14020,1,2,6,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12572,26,175,36,11604,1,7,1,8,24,4,0,0,0,0,0,0,0,0,0,0,15549,38,209,44,16291,0,1,7,2,21,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,13368,26,164,47,11729,1,7,10,13,12,5,0,0,0,0,0,0,0,0,0,0,19356,37,209,44,14140,0,10,7,10,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12726,26,224,40,8849,0,3,3,4,16,3,0,0,0,0,0,0,0,0,0,0,15841,39,229,47,9990,1,3,3,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11801,25,168,31,11037,0,4,8,4,17,3,0,0,0,0,0,0,0,0,0,0,19058,36,246,44,17769,1,8,4,8,18,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14421,28,197,48,13361,1,9,8,16,17,3,0,0,0,0,0,0,0,0,0,0,18929,35,236,47,15444,0,8,9,11,16,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,12651,27,206,47,10736,0,3,5,4,32,2,0,0,0,0,0,0,0,0,0,1,16825,35,190,52,12970,1,5,3,7,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12572,25,179,44,12720,1,5,5,6,19,4,0,0,0,0,0,0,0,0,0,0,17619,38,211,36,15738,0,5,5,4,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13172,28,186,44,11664,1,6,3,8,28,7,0,0,0,0,0,0,0,0,0,1,16285,37,210,52,11607,0,3,6,5,20,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,13234,28,218,60,8403,1,3,3,3,18,3,0,0,0,0,0,0,0,0,0,1,15237,37,216,48,9944,0,3,3,1,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,12369,27,216,44,10853,1,3,1,5,16,3,0,0,0,0,0,0,0,0,0,0,15009,38,201,48,9383,0,1,3,2,15,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,13441,27,190,47,12821,1,6,6,8,41,3,0,0,0,0,0,0,0,1,1,0,18300,39,249,44,11529,0,6,6,8,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,14378,27,178,36,11800,1,10,3,18,16,1,0,0,0,0,0,0,0,0,0,1,16407,36,215,52,12138,0,3,10,3,13,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,12784,28,210,56,10536,0,3,4,4,11,1,0,0,0,0,0,0,0,0,0,0,16386,40,235,52,14000,1,4,3,1,18,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,12018,26,168,60,11213,0,4,4,4,17,3,0,0,0,0,0,0,0,0,0,0,16368,36,221,36,15116,1,4,4,7,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13819,27,180,48,13686,1,7,3,8,36,5,0,0,0,0,0,0,0,0,0,0,16729,39,233,40,16743,0,3,7,2,19,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13542,28,215,36,12648,1,6,3,11,14,5,0,0,0,0,0,0,0,1,1,1,16005,38,221,60,13340,0,3,6,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,12231,26,209,40,12497,1,3,4,2,107,7,0,0,0,0,0,0,0,0,0,0,16150,38,204,40,13104,0,4,3,4,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11915,27,179,48,9718,0,4,9,4,12,2,0,0,0,0,0,0,0,0,0,0,18252,38,191,40,16899,1,9,4,15,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13850,28,212,40,14406,1,7,6,10,20,4,0,0,0,0,0,0,0,1,1,0,18368,37,233,48,16931,0,6,7,11,35,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,13889,26,166,50,11843,0,9,8,6,17,2,0,0,0,0,0,0,0,1,1,0,18267,37,219,31,16689,1,8,9,6,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16115,26,173,44,17447,0,16,13,23,19,7,0,0,0,0,0,0,0,0,0,0,21153,35,185,47,19785,1,13,16,21,17,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,11989,28,203,54,11287,0,3,7,1,17,5,0,0,0,0,0,0,0,0,0,0,17815,38,218,52,14583,1,7,3,9,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12619,26,187,52,11427,1,4,5,9,17,5,0,0,0,0,0,0,0,0,0,0,15818,35,197,36,14641,0,5,4,5,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14202,27,200,50,11879,1,7,6,8,16,5,0,0,0,0,0,0,0,1,1,0,17044,38,206,39,12380,0,6,7,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,13716,28,213,40,13783,1,7,3,9,15,0,0,0,0,0,0,0,0,0,0,0,15687,36,200,44,12565,0,3,7,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11662,27,182,39,9418,0,3,9,4,18,4,0,0,0,0,0,0,0,0,0,0,17838,36,166,44,14671,1,9,3,12,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13941,28,230,40,10522,1,6,4,8,16,3,0,0,0,0,0,0,0,0,0,0,15889,37,223,42,12194,0,4,6,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14198,28,185,36,12748,1,10,8,11,10,5,0,0,0,0,0,0,0,0,0,1,18682,38,226,40,14548,0,8,10,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12558,27,190,44,7839,0,5,7,6,12,5,0,0,0,0,0,0,0,0,0,0,17516,37,199,48,16137,1,7,5,8,18,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12713,27,164,36,12510,1,6,7,6,11,2,0,0,0,0,0,0,0,1,1,0,18304,37,246,44,14141,0,7,6,10,14,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11755,26,158,52,7499,1,2,3,2,15,3,0,0,0,0,0,0,0,0,0,1,16809,38,274,48,11310,0,3,2,1,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,14075,28,234,50,13145,1,5,4,8,21,4,0,0,0,0,0,0,0,0,0,1,16423,37,220,44,12961,0,4,5,5,15,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14195,27,201,39,14180,1,8,4,15,13,4,0,0,0,0,0,0,0,0,0,0,16210,35,216,40,11464,0,4,8,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11014,25,189,48,10410,0,1,7,1,14,0,0,0,0,0,0,0,0,0,0,1,17848,39,255,39,13992,1,7,1,7,15,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,11948,27,198,52,6517,0,3,3,5,16,4,0,0,0,0,0,0,0,0,0,0,17052,37,245,52,11238,1,3,3,6,15,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,14730,28,204,48,13998,1,9,3,14,18,2,0,0,0,0,0,0,0,1,1,0,16842,36,216,50,13187,0,3,9,4,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,11652,26,189,36,11952,0,4,3,5,13,5,0,0,0,0,0,0,0,0,0,0,16650,37,222,40,16263,1,3,4,2,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,11342,26,192,40,6606,0,1,3,0,16,3,0,0,0,0,0,0,0,0,0,1,15597,35,207,32,10268,1,3,1,9,15,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,15701,26,176,38,15486,1,10,6,16,32,5,0,0,0,0,0,0,0,0,0,0,16865,35,189,35,15880,0,6,10,7,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12653,27,216,44,8456,1,2,1,1,15,3,0,0,0,0,0,0,0,0,0,1,15249,38,241,50,9541,0,1,2,0,15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,13954,26,209,36,11677,0,8,6,11,21,5,0,0,0,0,0,0,0,0,0,0,17868,37,185,44,15869,1,6,8,6,16,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,13038,27,219,56,8316,1,4,5,6,30,4,0,0,0,0,0,0,0,0,0,0,17584,38,236,48,14625,0,5,4,4,15,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,11490,26,180,35,8937,0,4,9,3,19,5,0,0,0,0,0,0,0,0,0,1,19495,36,214,50,16797,1,9,4,14,17,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12147,26,184,46,9822,0,4,7,4,52,3,0,0,0,0,0,0,0,0,0,0,18264,38,231,36,16717,1,7,4,6,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,11728,26,166,36,12415,0,4,12,1,14,3,0,0,0,0,0,0,0,0,0,1,17887,38,201,39,20537,1,12,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13643,25,194,24,12649,1,8,9,8,17,1,0,0,0,0,0,0,0,0,0,0,19756,38,246,44,17736,0,9,8,14,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12408,28,193,61,8423,0,4,5,5,14,7,0,0,0,0,0,0,0,1,1,0,18265,39,210,48,12086,1,5,4,4,15,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,12729,29,193,58,11589,1,4,3,2,15,2,0,0,0,0,0,0,0,1,1,0,15556,37,220,44,11965,0,3,4,5,54,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13633,26,173,40,12674,1,7,6,12,14,1,0,0,0,0,0,0,0,0,0,1,17103,36,190,35,15037,0,6,7,7,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12278,28,208,52,9096,1,4,8,3,13,6,0,0,0,0,0,0,0,0,0,0,19125,37,197,44,18097,0,8,4,7,17,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,13570,27,208,44,12047,1,5,6,4,19,5,0,0,0,0,0,0,0,0,0,0,16993,35,199,36,16101,0,6,5,6,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11099,26,182,48,9674,0,1,8,1,12,0,0,0,0,0,0,0,0,0,0,0,18218,37,224,40,18926,1,8,1,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13866,28,212,48,12085,0,6,8,7,15,4,0,0,0,0,0,0,0,1,1,0,18545,36,208,42,15482,1,8,6,9,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,12877,26,187,40,14798,1,8,4,7,41,8,0,0,0,0,0,0,0,0,0,0,17076,36,220,36,15524,0,4,8,5,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13512,28,196,56,8197,1,6,4,5,104,5,0,0,0,0,0,0,0,0,0,1,16044,37,216,44,15884,0,4,6,2,15,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14114,24,126,40,11073,1,10,6,18,15,2,0,0,0,0,0,0,0,1,1,0,19010,39,254,64,17458,0,6,10,7,17,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,12610,26,220,33,11680,0,6,5,3,16,5,0,0,0,0,0,0,0,1,1,0,17250,38,213,46,13141,1,5,6,3,17,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,11787,25,119,55,9085,0,6,7,5,12,1,0,0,0,0,0,0,0,0,0,0,19745,38,250,48,20341,1,7,6,11,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13049,27,178,55,13225,1,7,5,7,20,2,0,0,0,0,0,0,0,0,0,1,17344,37,189,32,12659,0,5,7,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13668,26,173,36,9946,1,8,8,12,14,2,0,0,0,0,0,0,0,0,0,0,18203,37,214,52,17265,0,8,8,9,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13355,28,215,52,15234,0,5,6,7,12,6,0,0,0,0,0,0,0,0,0,1,17514,36,205,46,13785,1,6,5,10,19,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12349,26,180,46,11462,1,6,2,7,16,1,0,0,0,0,0,0,0,1,1,0,16911,37,233,53,15714,0,2,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,13354,28,192,53,10371,1,5,2,4,16,2,0,0,0,0,0,0,0,0,0,1,16806,38,248,49,11297,0,2,5,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
