,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6446426933,False,21339,1504,35,8.75,332,55,19974,1,7,15,14,33,3,0,0,,1,0,1,0,0,0,,0,1,True,31708,5308,50,8.333333333333334,372,92,31733,0,15,7,23,33,10,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0
0,KR_6433591876,False,20753,1043,36,9.0,304,56,25205,1,11,18,6,24,9,0,0,,0,0,0,0,0,0,,0,0,True,33718,3938,50,8.333333333333334,365,84,31187,0,18,11,32,40,10,1,0,TOP_LANE,2,0,1,1,0,1,FIRE_DRAGON,1,1
0,KR_6445137041,False,19633,2777,36,9.0,333,56,16272,0,7,8,3,28,4,0,0,,0,0,0,0,0,0,,0,1,True,28181,5886,50,8.333333333333334,352,84,22481,1,8,7,11,35,7,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,0
0,KR_6423927595,False,19419,1579,34,8.5,264,48,19578,1,9,16,6,53,6,0,0,,0,0,0,0,0,0,,0,1,True,30243,2248,54,9.0,324,108,34649,0,16,9,13,22,6,0,0,,0,0,0,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,0
0,KR_6446762930,True,24645,735,38,9.5,319,93,27675,1,17,2,19,71,7,1,0,BOT_LANE,2,1,0,1,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1,False,24032,2992,49,8.166666666666666,315,67,15619,0,2,17,2,31,6,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446125265,True,23304,4219,37,9.25,323,52,22721,0,12,8,15,27,5,1,0,MID_LANE,1,1,0,0,0,0,,0,0,False,25737,3967,51,8.5,361,64,23622,1,8,12,6,27,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6421009384,True,23188,4078,37,9.25,300,68,25719,1,17,12,18,27,5,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,31033,3133,51,8.5,348,60,34567,0,12,17,17,28,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446622967,True,23406,2386,39,9.75,316,84,21872,1,14,4,14,26,4,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,25210,2585,51,8.5,353,60,21415,0,4,14,3,25,5,0,0,,0,0,0,0,0,0,,0,0
0,KR_6441060378,True,22187,4117,37,9.25,326,84,20470,0,10,8,14,85,4,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,False,27516,4321,49,8.166666666666666,373,64,25221,1,8,10,13,23,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1
0,KR_6445506019,True,25803,4078,38,9.5,357,87,28001,1,19,7,19,26,4,1,0,TOP_LANE,1,0,1,0,0,1,"AIR_DRAGON,WATER_DRAGON",2,1,False,25625,4355,49,8.166666666666666,315,44,24912,0,7,19,7,17,3,0,0,,1,0,0,1,0,0,,0,0
0,KR_6435967963,False,21082,2107,36,9.0,294,60,28822,1,11,15,9,25,10,0,0,,0,0,0,0,0,0,,0,0,True,32311,5775,51,8.5,347,76,29366,0,15,11,12,33,7,1,0,TOP_LANE,1,0,1,0,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,1
0,KR_6446418113,False,18805,1865,36,9.0,327,73,20543,0,5,13,4,59,3,0,0,,0,0,0,0,0,0,,0,0,True,30633,4288,53,8.833333333333334,373,71,28910,1,13,5,21,192,11,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
0,KR_6445466381,True,21547,4307,37,9.25,333,72,16913,1,10,5,11,22,16,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,False,25466,3561,50,8.333333333333334,322,72,24677,0,5,10,6,45,4,0,0,,0,0,0,0,0,0,,0,0
0,KR_6446559536,True,22370,1815,36,9.0,305,71,22408,1,11,6,11,28,4,1,0,TOP_LANE,2,1,1,0,0,0,,0,1,False,25257,3672,48,8.0,321,60,20334,0,6,11,14,21,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
